usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
59,25,12,6535,703,424,8.155860619418492,15.562844657164208,355268,146298,1.5956142631143795,179,1088912
59,24,12,6533,704,425,8.194118069286567,15.6363617706098,350946,144358,-3.9630884012117455,192,1096800
69,147,125,6185,523,591,13.66311565242683,27.539774173248276,242450,208085,2.331481275977635,457,1091029
62,89,103,5880,467,444,8.377681732439942,16.069493667097355,231625,198041,-5.434976163647002,152,1093230
63,127,139,7625,567,617,9.649746696976164,16.46690962946805,241892,211687,1.0,164,1098159
64,100,187,7685,497,663,9.315070764620694,16.91660014962866,241795,203721,1.0,240,1102928
62,87,103,5893,475,444,8.426737676055115,15.988017672576545,241394,205171,-2.1577301391871306,126,1085153
71,90,122,6063,618,446,13.702930120678321,18.61248093195772,261931,212674,1.2321745168347458,252,1098598
68,71,2,5001,306,168,11.875775408256404,43.877845605375356,642193,94818,5.257732750393416,337,1117281
62,37,0,4551,290,141,10.211363252507734,29.140523352720347,646344,91766,2.2536014353497116,151,1106279
63,37,0,4603,286,140,10.239780313378361,29.012656087904624,634033,85300,4.259221493982463,156,1094871
62,36,0,4595,289,140,10.11445051947896,29.07863493858909,638696,80480,3.7145392114948317,136,1109555
62,37,0,4647,286,142,10.247329219152473,29.12698465121044,641689,89890,4.337621237268971,133,1113295
63,37,0,4574,294,144,10.263408310539425,29.191239766526646,638094,83807,3.5592818311912673,131,1103950
69,54,54,4298,312,172,11.487157001804523,28.829502926766153,720800,152802,3.729929620920248,307,1113286
63,56,38,4578,309,148,9.538015540585283,20.96158876379785,761616,111177,3.33957669744903,183,1092510
70,87,47,5477,315,182,13.353332697301227,33.6332631700772,711990,159191,4.2846950062268085,271,1123392
63,49,32,3970,297,144,9.205879640829773,20.52118956897234,706058,102610,1.4863938459355934,149,1093603
62,56,49,4467,315,151,9.66540422385247,22.057715389413044,758443,106849,3.4004380888546826,178,1090555
69,68,48,4499,309,179,16.691294104439272,23.93629340820214,744819,146798,4.162486454444582,203,1108839
65,55,62,3925,339,240,1.3825301839405808,1.7393580376653712,528125,449386,-1.5209630090912398,164,1036602
68,82,84,4976,332,242,3.0211864312607415,1.986625134950518,543151,463791,3.1725653191367615,2347,1036243
69,86,108,4843,341,241,2.9445819197630554,1.9670873776692703,540987,475704,3.277637255634357,1273,1039668
65,55,63,3916,330,235,1.4442051661640058,1.4020514153359653,534539,447087,10.03813395729118,129,1041140
65,56,65,3888,329,239,1.4687965211960736,1.6492075334954706,541171,448531,3.3925948049354977,141,1049637
65,55,64,3875,335,237,1.3181193910848983,1.6307300432115184,539686,455471,1.529583961756999,141,1043923
67,26,1,5401,477,251,6.283112448354433,16.345283079484688,318541,200366,1.742194547640509,151,1081612
66,25,2,5416,472,246,6.218965636469831,16.285471972987143,326679,196826,-0.459487223344369,118,1099797
67,26,1,5418,473,245,6.233061473527169,16.399641686241377,326773,190195,5.471707995306551,115,1090780
67,26,1,5413,478,243,6.190018577656266,16.528993611269602,329278,199968,-2.47521595704801,115,1090691
67,25,2,5423,476,249,6.123289942467987,16.440932938453464,325138,187066,0.8886070870941865,103,1083686
66,27,2,5469,471,239,6.191578718651545,16.50607005742485,319512,196258,4.97624516392669,104,1091241
67,25,18,3898,341,298,6.332548455874451,6.200491448293844,395200,270508,1.9567987021863438,113,999005
67,27,17,3866,344,294,6.4571255843593764,6.170488675017315,402789,266437,2.2827605086352225,115,1004875
67,27,18,3865,341,295,6.37871596689296,6.280662062379654,388709,264543,0.5892451496452984,119,998044
67,27,18,3876,345,302,6.294988548543903,6.190886636670393,394502,265387,2.7041696560984603,97,1013640
68,36,22,4705,377,329,6.846479204543462,6.2650226342918724,403160,284680,2.043103460523234,118,1005869
68,37,23,4276,378,302,6.425554724975937,6.255588684426595,403095,285468,2.1258813242397117,135,1007040
75,18,0,5918,672,567,12.14310438068246,5.110912011729063,339139,52400,2.3920646102710004,1565,1063080
71,13,5,5925,657,888,12.675718781237798,4.953251576459405,331108,42254,3.0902605375473575,1537,1058765
69,11,0,4950,578,495,9.429296609963709,4.433503978184659,334119,38085,9.191408844036435,980,1059827
69,12,1,4933,581,492,9.362832098724436,4.445986787804516,325751,51063,0.5128183954263601,996,1055763
68,12,0,4952,583,495,9.423421366229258,4.529300239458192,329906,46259,5.72909402447139,984,1060012
73,12,0,5951,598,533,12.591600522604267,6.40304559085094,330318,54117,2.2873840983752065,1046,1063594
69,370,127,3413,714,316,10.228496521232756,17.840777458609075,1023939,223443,5.944667779148356,495,1155847
68,234,88,3322,475,285,6.395215343478496,17.13127027312319,1019559,227527,0.7806804412639603,419,1090544
73,246,102,3570,535,364,7.157935157533764,24.03140567215805,1025175,245140,6.874136796414682,473,1102326
69,233,88,3268,482,282,6.405037704982051,16.949989852975087,1017998,220265,6.385768595379565,402,1082902
69,367,154,3371,555,319,8.756606621547562,28.380388197255648,1031727,231553,6.177746524946741,429,1113411
69,233,87,3275,482,289,6.351650016740917,17.198486982939713,1025717,221500,7.363523426787443,416,1088333
74,9,3,3234,309,376,3.607049635650827,4.232164719458168,458775,390816,2.234120634261976,463,1089958
70,7,2,2966,222,202,3.2098330802984845,3.5064860591869604,426120,390094,2.220562680649209,123,1088810
76,8,4,2974,327,414,3.4725023996433464,4.022537387020261,441272,392709,2.4105635803293004,846,1120986
72,24,2,3111,358,204,3.7709598461879046,3.8658277728545642,429425,419091,2.0,131,1115761
69,5,0,2942,225,202,3.2306590392945447,3.5684969980637646,435408,380048,3.2078925702079824,105,1079909
69,6,1,2921,227,201,3.1763011355370843,3.572449482793155,432221,385557,0.3181508580698367,120,1079710
69,7,0,2482,261,122,1.7916848952373634,1.5138760876350719,1432526,42595,1.423228037540587,112,1085400
72,12,38,4116,533,186,2.2342312523656496,1.6507859925189352,1479788,54422,2.87966255157039,121,1156629
72,7,1,3127,284,144,3.6493308142971275,9.59380978173457,1489737,41066,2.666501429559303,109,1097646
70,17,16,2530,422,167,2.2134729405965134,3.7027384064744955,1439195,38789,3.1866052291330673,406,1093233
71,72,63,4012,367,125,2.395209863553209,3.4808513893821083,1467306,52323,3.960038816784697,304,1113058
70,8,0,2511,252,127,1.812063044761399,1.5553979855609974,1441265,32953,3.6523986103629893,74,1087743
69,8,6,2950,223,136,1.9807646689478686,1.93203871394419,1027802,236499,2.183993986312025,130,980347
70,7,5,2904,228,129,1.9576157626075539,2.0268750559576905,1028406,232651,4.594459971969194,135,981705
70,9,4,2977,228,129,2.070878024792888,1.8809442415168742,1017644,233007,1.1859549946654186,109,981913
69,9,7,2913,234,131,1.9659000751206692,2.0236996053576646,1025475,236477,9.425593513841964,135,982994
71,9,5,2963,226,130,2.003481349958831,1.9716403010837402,1024156,228112,-0.7032331447255458,124,981744
70,8,6,2929,224,132,2.021285280444916,2.052327135399079,1027653,232605,5.677559856492284,144,990175
73,14,9,4239,388,251,6.397172929011455,15.511934905760725,245993,187548,2.2210120300097307,1750,1108675
66,15,20,5391,405,229,10.917019643171425,21.11746625066449,242311,175441,1.0,363,1109378
70,13,8,3873,337,190,5.788107540210821,14.621908692603753,245362,164743,-0.8615811536770182,251,1112074
71,18,10,4206,356,264,7.625052873612058,18.207237240510427,242657,168462,2.3537483556234564,1506,1107124
68,76,71,5711,366,409,8.206743621440761,15.923021022667236,241410,174509,1.0,248,1107431
66,37,35,4518,526,199,7.482623212310242,31.750758853210222,244347,174618,1.0,352,1116066
69,17,8,4023,667,580,6.387416764435766,4.005957795142422,569886,421683,2.6928674884955353,752,1114227
69,16,8,4090,657,579,6.503517651953427,3.981764882727119,562048,415576,-4.598521004947972,758,1114013
70,16,8,4040,667,582,6.390742166290639,3.8204364397894377,559793,417902,1.2124706591958103,752,1111841
70,16,8,4042,652,577,6.445385535933185,3.9696288418009633,566305,417800,-0.27920449713684214,754,1109544
71,17,7,4015,662,580,6.439567509130036,4.013921808046825,559696,421006,2.1118260154298967,747,1124823
72,27,14,4099,663,582,8.403789256419666,5.2456070914394175,566582,429244,1.5783543069704562,836,1124640
70,24,15,4692,454,326,2.183605314783216,1.7417042554236626,329035,140983,12.596242782173274,149,1317541
69,25,15,4674,458,322,2.123377941531531,1.7531432098150224,331845,131621,8.514366562039433,169,1308533
81,111,107,4928,465,362,3.1756287285831255,1.9147160442651316,387064,152598,15.136758474155489,298,1314985
71,30,21,4924,579,329,2.7548529935566073,2.119804308899661,337297,140145,11.520471464211534,175,1312576
71,34,26,4673,496,339,2.6893168843296857,1.8929735343366905,335818,140233,12.859437362708901,415,1314510
72,32,25,4934,483,396,2.547266537066153,1.9070532816233874,341226,140235,14.935154596534732,347,1311419
71,38,29,5979,287,196,5.771176935990463,5.939566540030599,408218,203024,3.549007500269952,211,1017579
70,37,29,5986,287,189,5.712064061059407,5.976671642857688,402747,207852,7.789178392148368,206,1021165
70,39,31,5999,292,192,5.848266699520206,5.905700513620508,407353,207041,-0.7202143085507045,202,1023641
70,38,29,5964,290,195,5.8952070448548755,5.790911060241635,403685,207723,-1.8852270161071178,215,1012230
71,39,29,6041,285,191,5.791411605099981,6.082469074575594,405831,208772,5.851571893294166,205,1019495
70,38,29,5985,281,190,5.868842731565741,6.010817553641793,411386,205069,1.8485928820734803,213,1023652
72,17,1,5628,1132,1092,5.269081331922522,4.054887805151321,966027,903722,2.9666920771040104,754,1053171
72,17,1,5652,1133,1094,5.22582389365082,4.104738391621843,963002,896567,2.4350850710875616,755,1056554
71,17,1,5595,1136,1092,5.220210387955342,3.909772405324705,969303,902139,2.329786061054902,737,1052128
