rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.071086,-0.210489,0.418443,-0.30985,0.437108,0.559565,3.580103,0.876149,6
0.238734,-0.094119,-0.426081,-0.122099,0.091038,4.870542,3.201716,0.781855,8
0.032442,0.221607,-0.475919,-0.459293,0.133258,1.796081,0.400324,0.831414,5
0.0,-0.040124,0.072497,0.487289,-0.092929,0.209115,1.017764,0.651403,8
0.039228,0.217596,0.022776,-0.45585,0.431018,1.219591,0.451207,0.377134,6
0.331021,-0.279871,0.006958,-0.086551,0.41822,1.87688,8.127475,0.500311,5
0.261277,0.164627,-0.207112,-0.414476,0.313391,0.781884,4.237378,0.259553,8
0.001874,-0.265701,-0.059278,-0.496972,-0.211412,0.656005,0.032506,0.409846,5
0.077121,-0.233277,0.227831,-0.311492,-0.425716,3.519058,0.592823,0.769333,6
0.002789,0.351197,-0.395067,0.49971,0.201604,0.736595,0.893606,0.439673,8
0.165997,-0.003953,-0.059337,0.089177,0.284498,0.539711,4.647697,0.488214,5
0.193059,-0.303856,0.354894,-0.092618,-0.395734,6.128144,1.727506,0.832837,5
0.337805,-0.011019,0.363096,-0.251364,-0.131179,5.497302,4.652946,0.617524,7
0.067726,-0.233,-0.073529,-0.132266,-0.006399,2.970822,1.139418,0.433666,5
0.016704,0.224284,0.398956,0.353314,-0.419996,1.72453,0.346233,0.345916,8
0.235636,0.040674,0.36516,0.374867,-0.340939,8.889838,0.467451,0.469415,7
0.063674,0.295362,0.361366,-0.233559,-0.463123,2.205807,1.324043,0.648004,8
0.008214,-0.319727,0.204362,0.498248,-0.41885,1.29652,0.217345,0.559116,5
0.113052,-0.058716,0.286059,0.091531,-0.484351,3.470332,2.706175,0.556526,6
0.559936,0.366807,-0.341985,0.320992,-0.259174,9.167674,8.593205,0.247677,7
0.139896,0.368738,-0.428049,-0.005868,0.182206,6.646191,0.429184,0.763064,6
0.251591,-0.124846,0.387725,-0.347347,-0.322988,6.38211,2.551538,0.49441,7
0.454724,0.200958,-0.182414,-0.435949,-0.044238,3.336995,8.31526,0.290735,5
0.027914,-0.165039,-0.460094,0.134582,-0.361174,1.850681,1.051594,0.635768,7
0.003693,-0.423544,0.190618,0.024471,-0.094688,0.332042,1.009545,0.803972,6
0.001535,-0.298575,-0.229401,-0.163956,0.197879,0.615294,0.384799,0.515964,8
0.106055,0.47247,-0.471843,0.194466,0.075118,1.107217,4.15108,0.871929,6
0.299437,0.013521,-0.005821,0.140708,-0.149819,1.913381,6.13116,0.388665,6
0.002494,0.256756,0.487948,-0.491997,-0.175118,0.644834,0.439259,0.494568,6
0.102493,-0.339369,0.032347,-0.423516,0.42501,5.178992,0.947578,0.738766,7
0.431092,-0.45908,-0.40208,0.06754,0.403717,6.896116,8.31217,0.570324,6
0.034072,-0.349426,-0.387104,0.463589,0.275355,2.311441,0.060971,0.522611,7
0.084531,0.492644,0.181571,0.311796,0.142215,3.443037,0.943693,0.282368,8
0.211982,0.225411,0.016405,-0.281802,-0.275544,0.832178,4.049413,0.563109,6
0.010204,0.187767,0.059099,-0.091256,-0.354646,1.0438,1.035137,0.84345,8
0.468852,-0.18847,-0.401281,-0.053165,-0.318479,2.398952,10.34512,0.474944,5
0.115828,0.365197,0.478144,0.315053,-0.060013,3.637491,1.696686,0.67056,5
0.345768,0.018424,0.308687,-0.440701,-0.436194,2.437693,7.869137,0.582324,5
0.004177,-0.320357,0.087134,0.019259,-0.21763,0.214697,0.887958,0.819758,6
0.019231,0.2039,-0.238555,0.354478,-0.2265,2.604629,0.873613,0.768723,8
0.018781,-0.191979,-0.01909,0.006933,-0.403205,3.138942,0.610163,0.415589,8
0.10042,-0.259893,0.288668,-0.319551,0.241591,0.130981,3.69046,0.399567,6
0.277398,-0.015875,-0.493892,-0.079019,-0.090583,4.086022,6.243711,0.950485,7
0.169236,0.34747,-0.044008,-0.02572,-0.458828,4.663374,1.012722,0.459458,7
0.006612,0.046884,0.264839,-0.24284,-0.272194,0.489178,0.55336,0.779612,6
0.00841,0.291801,-0.302349,-0.375963,-0.258216,0.152541,1.077704,0.655766,8
0.005076,0.427349,0.103193,0.310822,-0.049864,0.59584,0.191256,0.579765,8
0.559398,-0.02648,-0.021239,0.068789,-0.406133,11.666942,6.661775,0.856493,5
0.2075,0.134108,-0.326278,-0.05072,-0.014535,0.411493,6.825132,0.737043,6
0.065542,-0.187156,-0.057531,0.145555,0.43653,1.230368,3.779946,0.691199,6
0.074766,-0.439346,-0.241059,0.229487,0.343283,2.227782,1.790883,0.578874,7
0.043183,-0.112248,-0.34344,-0.087593,-0.191263,3.752156,0.537517,0.205555,7
0.063067,0.121542,-0.485787,0.178877,0.444373,2.266787,0.92925,0.618568,5
0.000805,0.17114,-0.396041,-0.086116,-0.013289,0.297378,0.848127,0.89601,6
0.013185,0.196699,-0.215638,-0.231367,0.071795,1.037699,0.687035,0.619394,6
0.31638,-0.318005,-0.380217,0.105039,0.036367,5.167833,4.732369,0.717641,7
0.308781,0.27996,0.39575,-0.069994,0.480077,10.783183,2.070451,0.830232,7
0.023086,-0.016891,-0.347518,0.162034,0.497992,1.487804,0.701912,0.616783,6
0.076246,-0.45586,0.245707,0.114734,0.451007,4.305445,0.520341,0.818902,7
0.017241,0.073846,-0.496082,0.49066,0.107685,0.706071,0.609396,0.338432,5
0.048638,0.116689,0.212588,-0.267958,-0.159687,3.578962,0.828867,0.734445,8
0.000943,0.02121,-0.198467,-0.137649,-0.019743,0.070228,0.702337,0.687509,8
0.021164,-0.401133,-0.431173,0.080585,0.458239,2.112949,0.455434,0.79146,8
0.309213,-0.189039,-0.065683,0.477456,-0.010772,0.817037,8.667836,0.202195,6
0.125171,0.042703,-0.298373,0.076916,0.219259,2.074417,2.913211,0.426495,8
0.447385,-0.267938,-0.165275,-0.21183,0.038092,1.862962,9.612474,0.414295,8
0.006289,-0.125329,-0.100668,-0.487825,-0.281132,0.006176,1.038899,0.810435,7
0.124699,-0.179057,0.081333,-0.413084,0.446484,4.422595,0.762998,0.932963,7
0.300041,-0.237196,0.025352,0.151785,-0.187441,1.45135,7.355266,0.59607,8
0.094686,-0.336765,-0.216327,-0.112053,-0.11947,1.143949,3.222025,0.411813,8
0.11698,0.237214,0.479008,0.229009,0.384622,3.713694,2.464821,0.851579,7
0.240758,-0.287102,-0.280372,-0.344112,-0.027086,3.222272,5.738872,0.685232,7
0.022495,-0.478969,-0.386365,0.336108,0.484709,1.157702,0.45144,0.559533,5
0.008069,0.180359,0.483377,0.201569,-0.005866,1.68427,1.226307,0.530547,8
0.022569,0.016953,0.134291,0.156378,0.03907,1.290696,0.779757,0.367237,5
0.082042,-0.237753,0.015481,-0.090377,0.043512,0.182456,4.292813,0.721831,5
0.088538,-0.293686,-0.243273,0.387232,-0.344322,0.021757,4.103957,0.657316,7
0.04586,0.090842,0.235543,0.03096,-0.350798,2.537031,1.866416,0.639952,7
0.131361,0.141543,0.219172,0.422934,0.438055,2.700021,2.778725,0.740922,6
0.005249,-0.239042,0.225715,0.379836,0.361718,0.280718,0.65795,0.532234,5
0.201577,-0.052925,-0.322974,0.346006,-0.296593,2.131041,5.858406,0.631275,6
0.003859,-0.148063,-0.110492,-0.355003,0.355727,1.300682,0.293228,0.516916,7
0.022506,0.029553,0.353415,-0.375028,-0.137343,0.548387,0.847746,0.301673,5
0.075727,-0.176261,-0.100644,-0.42546,0.172963,1.526749,2.998349,0.802424,8
0.132799,-0.269943,-0.163425,0.292286,0.387126,0.09016,5.548948,0.695914,8
0.047619,-0.002014,0.343308,-0.32411,0.024347,1.913408,1.031144,0.199839,7
0.126919,-0.42921,0.132428,0.122993,0.388604,1.752804,3.657651,0.338541,6
0.34901,-0.21222,-0.23639,-0.311482,0.333966,1.302714,7.599057,0.25297,8
0.099741,0.367033,0.181653,0.27361,0.285781,4.57494,0.277748,0.887773,8
0.240165,0.174326,-0.184375,-0.036999,-0.052414,6.344599,2.600201,0.872277,7
0.00437,-0.406112,0.176632,-0.341758,-0.05843,1.431708,0.517489,0.445166,8
0.07507,-0.493562,-0.221102,-0.428661,0.347142,0.622515,3.35305,0.728852,5
0.023277,-0.448326,-0.484649,0.323369,-0.102114,2.42234,0.697181,0.816286,7
0.007212,0.146079,0.16977,0.438256,-0.413885,0.278825,0.788952,0.552828,6
0.005529,-0.427664,-0.284278,-0.470567,0.310521,0.263929,1.547062,0.826457,6
0.105988,-0.499266,0.325254,0.446216,0.067949,2.717871,2.317633,0.603694,6
0.563778,-0.118488,0.354016,0.185199,0.199484,6.750043,12.557222,0.567476,7
0.142032,0.177431,0.115043,0.159563,-0.471472,2.61221,3.334689,0.656138,6
0.060981,-0.210985,0.275941,-0.481521,-0.402442,0.296065,2.578618,0.589648,5
0.079886,-0.316363,0.284024,0.152852,0.040056,4.632317,0.793518,0.736657,5
0.010657,-0.165319,0.325027,0.426681,0.359344,1.534512,0.852813,0.730788,7
0.219257,-0.365464,-0.336285,-0.124447,0.072478,3.647528,3.974392,0.459901,5
0.176753,0.441215,0.245326,0.227158,0.04922,2.063172,3.93317,0.367622,8
0.046997,0.109445,-0.460213,-0.350402,0.332747,0.390208,2.283808,0.925461,5
0.052127,0.106705,0.103433,0.043644,-0.193996,0.510771,2.822312,0.885111,7
0.044998,-0.093704,0.234592,-0.138792,-0.490041,3.203328,0.859567,0.65054,7
0.168839,0.272698,0.251578,-0.411269,-0.254639,5.269919,0.183742,0.295626,5
0.353304,-0.050889,-0.422328,0.015905,0.33243,0.953392,11.001185,0.443055,7
0.027746,-0.169355,0.108819,0.031499,-0.013373,0.428107,1.822677,0.827448,5
0.577073,0.163216,-0.056955,-0.070362,-0.007172,4.072895,17.562084,0.281365,8
0.292337,-0.270057,0.384276,-0.18226,0.423048,2.1992,8.700777,0.799297,8
0.190776,-0.130283,0.177044,-0.414761,-0.29715,1.092378,4.502313,0.505646,7
0.43614,0.298619,-0.130452,0.26336,-0.007112,5.297998,7.906304,0.837589,6
0.180782,-0.343918,0.017009,-0.4197,0.111177,1.106828,4.304037,0.68376,5
0.175644,0.035853,-0.140869,0.436517,0.2595,6.849984,0.999263,0.863837,7
0.37797,-0.045569,-0.04456,-0.222678,0.390314,0.912842,12.200351,0.628998,6
0.032801,-0.343595,0.006739,0.377915,0.312028,1.770998,1.591292,0.693964,7
0.173573,-0.317988,0.091429,-0.179718,0.11454,1.074871,5.030667,0.479035,7
0.314385,0.128455,-0.258925,0.154055,-0.439933,4.644169,6.573643,0.694195,7
0.111074,-0.021389,0.287011,0.102524,-0.027727,0.492941,4.479986,0.53797,7
0.58671,-0.453562,0.33604,-0.264806,0.285983,16.798806,5.197417,0.62626,7
0.38806,0.077174,-0.296331,0.478407,-0.216638,10.623369,0.823986,0.759315,7
0.239264,0.487034,-0.337986,-0.202119,0.136346,4.580224,1.12172,0.292352,5
0.101982,-0.257084,-0.246673,0.280559,0.419858,0.026833,6.094875,0.284628,8
0.006617,-0.443116,-0.282189,-0.20262,0.45152,0.841318,0.139353,0.770082,5
0.067596,-0.407092,0.16498,-0.099818,-0.132135,1.056863,2.680592,0.557295,5
0.042849,0.479044,-0.286365,0.351225,0.486679,0.512553,1.480312,0.26077,7
0.105026,-0.176562,-0.282253,0.076812,0.083881,4.241287,0.648102,0.687614,6
0.516639,-0.325136,0.153269,0.221095,0.466458,13.87365,3.20345,0.465024,5
0.620541,0.308049,-0.079395,0.197275,-0.248709,11.069082,10.371983,0.742659,5
0.004147,-0.139763,-0.132705,-0.032595,0.463445,1.201314,1.311534,0.604915,8
0.358879,0.273641,-0.202307,0.03983,8.7e-05,7.666724,2.73225,0.808168,5
0.031676,-0.221794,0.327241,-0.269867,0.404878,1.253149,1.931645,0.969039,8
0.039357,0.215482,-0.307009,0.251823,0.267311,0.344855,1.964136,0.600893,5
0.338048,-0.246738,-0.297167,-0.060764,0.173727,9.150753,3.312863,0.979614,8
0.052147,-0.002686,0.042772,0.387228,-0.375548,2.934054,0.783246,0.635191,5
0.048112,-0.417421,0.408612,0.020027,0.383308,0.124263,3.511128,0.366347,7
0.022984,-0.391451,0.230746,-0.300023,0.059125,1.972838,1.931017,0.633592,8
0.28758,0.010884,-0.160621,-0.20989,0.289254,3.870995,5.214224,0.435223,6
0.0,0.153473,-0.312749,-0.313928,-0.425754,1.122844,0.027805,0.768106,8
0.18,-0.490822,0.495036,-0.299396,-0.139483,1.644756,4.877203,0.656217,6
0.171638,-0.014613,-0.486184,0.422526,0.175369,6.472918,0.201454,0.54627,6
0.272957,-0.322755,0.115388,-0.299503,0.304225,2.177576,6.085001,0.368243,6
0.022245,-0.17101,-0.273403,-0.49958,-0.348919,1.817495,1.200401,0.680647,6
0.334801,-0.404279,-0.409205,-0.301956,0.261694,10.923843,1.147975,0.829718,5
0.051905,0.224442,-0.32514,0.089279,-0.138728,2.581594,0.667551,0.703394,6
0.061561,-0.058197,-0.028556,-0.315974,0.318091,1.302542,2.039392,0.297241,6
0.007612,-0.051213,-0.311901,-0.11677,-0.195193,0.42258,0.255359,0.814432,5
0.212459,-0.457325,-0.040373,0.22648,0.000148,3.673384,5.610496,0.832585,8
0.007661,-0.419164,-0.463003,-0.304036,0.221422,0.953759,1.375303,0.798329,7
0.022863,0.201415,-0.479985,-0.245833,0.128181,1.946489,0.555772,0.643297,7
0.251229,-0.498161,0.084456,-0.334844,-0.258914,0.959779,6.056168,0.841714,5
0.378406,0.025278,0.101447,-0.472494,-0.100012,4.823393,8.608242,0.50491,7
0.085061,0.07382,-0.108021,0.453707,0.358555,2.99491,0.899343,0.590436,7
0.045455,0.04207,-0.436853,-0.473611,0.487675,1.651314,0.98086,0.655653,5
0.304376,0.110305,0.069227,-0.124596,-0.348186,3.145393,5.502755,0.725514,5
0.020009,-0.061658,-0.395876,-0.045786,0.131276,0.967155,1.79728,0.884982,8
0.018172,0.009174,0.33974,-0.104145,0.457212,1.489729,1.033217,0.657957,7
0.137734,-0.030688,-0.311406,0.122976,0.355782,2.529335,2.510929,0.431732,7
0.172735,-0.360245,0.280739,0.058478,-0.487941,1.376611,5.994665,0.61774,7
0.32708,-0.382686,0.245759,-0.077422,-0.131272,4.247333,5.331848,0.636844,6
0.219204,0.087174,-0.340614,-0.37836,-0.406638,5.890874,2.097455,0.286946,8
0.001152,-0.420689,-0.354283,-0.050685,-0.379151,0.200464,0.015467,0.800349,8
0.129851,0.260958,-0.349628,0.280928,-0.234751,6.013694,0.41182,0.199203,5
0.02886,-0.144833,0.486034,-0.243299,-0.279102,0.217818,1.070212,0.206896,6
0.028856,-0.406998,-0.099554,0.161569,-0.062379,0.868227,1.783193,0.586334,5
0.155395,0.305459,0.441087,0.007445,0.1377,6.464574,0.670666,0.577986,7
0.109673,-0.357989,0.079089,-0.282728,-0.478682,0.365403,4.77129,0.728312,6
0.495588,0.26855,0.225716,-0.148567,0.136008,3.83389,12.875416,0.905884,6
0.507513,-0.190538,0.053419,-0.377629,0.048297,7.059733,10.007451,0.64445,6
0.398934,0.215982,-0.266325,-0.166803,0.315821,1.711009,9.824412,0.742154,5
0.426586,0.335098,0.488304,0.007551,-0.260704,4.014668,9.013524,0.526046,7
0.036206,0.093492,-0.160212,-0.144348,0.150217,0.462785,2.077678,0.626124,5
0.387988,-0.132798,0.020193,-0.154193,0.434374,5.386031,8.449004,0.502912,5
0.220624,0.128862,0.154582,0.403354,-0.411871,5.708069,2.102547,0.368654,5
0.004573,-0.488447,-0.102027,0.389338,-0.041639,0.696635,0.401066,0.682625,5
0.278621,0.288501,0.041064,0.050516,0.447047,4.911952,5.776849,0.521695,6
0.07968,-0.110601,0.407492,-0.100304,-0.312442,1.737568,1.724994,0.534699,6
0.077026,-0.423001,-0.468516,-0.498259,-0.018739,0.467709,3.248599,0.507535,5
0.275968,0.241052,0.376535,-0.478698,-0.462272,3.110404,5.12178,0.726911,6
0.135593,0.431253,0.11974,0.357682,-0.422752,1.007874,2.496287,0.21375,5
0.362141,-0.172092,0.048637,-0.488345,-0.168828,4.689442,6.97547,0.583717,6
0.014511,0.235997,-0.245775,0.049305,-0.390752,0.130458,1.647567,0.724552,6
0.314972,0.330579,-0.243035,-0.424709,-5.2e-05,0.480593,8.143374,0.59142,8
0.310303,0.122598,0.133857,0.267795,-0.27762,2.601208,6.652454,0.642427,7
0.528094,-0.285523,-0.494572,0.048548,-0.402742,9.355551,8.061132,0.192887,6
0.013387,0.409598,-0.472344,-0.131375,0.474667,0.366334,1.521318,0.760283,6
0.111741,0.399425,0.116683,-0.264035,0.074338,4.83816,1.064556,0.68168,7
0.193785,-0.12509,0.363919,0.490664,0.160453,4.101552,3.16733,0.838859,8
0.297542,-0.116727,0.415671,-0.243472,0.354884,0.752724,6.622259,0.222846,5
0.00076,0.04697,-0.369315,0.405485,-0.290547,1.053562,0.325974,0.430544,8
0.196739,-0.132221,-0.072129,0.443326,0.395883,2.488989,5.708827,0.79584,7
0.01065,-0.494856,0.134637,0.273376,0.409359,0.970166,1.836943,0.602553,6
0.114595,-0.245617,-0.354611,-0.33585,0.053996,1.559035,3.050758,0.694698,6
0.289766,-0.080681,0.106088,0.193076,-0.318016,9.883444,0.219615,0.574763,7
0.396747,-0.171323,0.418844,-0.033564,0.432332,4.328966,8.4582,0.507735,7
0.16877,0.39818,-0.211343,-0.383935,-0.423403,2.45374,2.313313,0.74101,5
0.131618,-0.0185,-0.135804,0.091178,-0.125412,2.157072,4.145026,0.678424,8
0.008913,0.005364,-0.190238,0.376751,0.198175,0.21694,1.662759,0.807494,8
0.213665,0.155349,-0.152364,-0.190066,-0.000981,7.884077,0.338789,0.733707,5
0.401404,0.131122,0.012804,0.230446,0.165778,6.032045,6.221503,0.571529,5
0.225623,0.439546,-0.089984,-0.286606,0.199112,3.900647,3.805708,0.550396,7
0.303542,-0.381248,-0.375763,0.270133,-0.322672,8.836124,0.634196,0.788211,8
0.022879,-0.005671,0.146101,-0.162877,-0.230731,0.984573,1.155485,0.572398,7
0.0625,-0.496482,0.353756,-0.287366,0.32677,3.736602,1.172239,0.627694,8
0.001833,0.012018,-0.100764,0.366807,-0.076083,0.329666,0.098539,0.308393,5
0.016129,-0.252924,-0.474879,-0.298065,-0.141124,0.850149,0.864478,0.861526,5
0.103568,-0.350784,0.110465,0.438917,0.359058,3.922174,2.178416,0.846058,7
0.005274,-0.436005,-0.145442,-0.053594,-0.276287,1.677077,0.224266,0.199907,8
0.168382,0.449312,0.329849,-0.414277,-0.129821,7.057751,0.417429,0.853391,5
0.044902,-0.286644,0.167042,0.249648,0.394945,3.057776,0.433189,0.246042,5
0.003613,-0.36052,0.205028,0.497345,0.490577,0.495637,0.800329,0.55687,7
0.089387,-0.032344,0.252259,0.361878,-0.02356,1.905223,2.971504,0.304202,6
0.010573,0.124198,0.289673,0.408838,-0.138806,1.789288,0.6007,0.850392,8
0.158115,-0.024121,0.433586,-0.256216,0.188335,5.8851,0.283507,0.528321,6
0.061092,-0.239832,-0.223299,-0.232734,-0.289001,2.162023,0.927058,0.767876,6
0.253779,0.466832,0.472083,-0.204054,-0.06568,1.212019,3.53931,0.263298,5
0.00086,0.078883,0.227497,0.396334,-0.430132,0.758123,0.095674,0.901513,5
0.230284,0.136687,-0.412618,-0.430481,0.323422,5.982749,1.50802,0.643184,6
0.101562,-0.114166,0.190947,0.423329,0.397773,2.13701,3.040668,0.740303,8
0.171927,0.333227,0.467926,0.261674,-0.323769,5.219332,2.799559,0.811713,5
0.087725,-0.106529,0.006436,0.119195,-0.015451,1.218136,3.993627,0.862403,6
0.095366,0.275373,0.427235,0.141015,0.087707,0.516886,4.439005,0.608767,7
0.119263,-0.279115,-0.047647,-0.145895,-0.15653,3.297238,2.702722,0.360384,7
0.002681,-0.115946,0.009389,0.020125,0.04059,0.181532,1.303712,0.642215,8
0.054843,-0.00639,0.002238,0.02842,0.168295,0.179408,3.593907,0.463349,7
0.130038,0.382435,-0.083361,-0.396057,0.21929,3.743941,1.153836,0.639244,5
0.364101,-0.148071,0.429714,0.445755,-0.0898,7.688761,2.866064,0.941746,5
0.006272,-0.191675,-0.389037,-0.037401,0.367032,1.415907,0.178646,0.954925,7
0.128434,0.082836,0.427585,-0.317338,0.452982,3.80608,1.525573,0.983219,7
0.004245,-0.36726,-0.039639,0.339871,0.406919,0.269341,1.727579,0.731521,7
0.144371,-0.490975,-0.322929,0.028744,-0.31462,0.960486,4.894335,0.736626,6
0.286559,-0.378026,-0.004269,-0.491522,-0.089284,9.817064,1.464167,0.812803,7
0.303231,0.046127,0.206723,0.304672,0.188377,9.721874,2.948323,0.669159,6
0.086672,-0.255894,-0.314342,0.277271,0.173743,2.332284,2.625761,0.811239,7
0.029245,-0.281255,0.127836,-0.218414,-0.254589,2.872797,1.125872,0.905895,6
0.007154,0.467625,0.171312,-0.025713,0.350083,0.643128,0.268275,0.64508,6
0.247952,0.370895,-0.44772,0.488779,-0.271164,0.545531,7.372313,0.785423,5
0.011851,-0.126312,-0.217107,-0.075665,-0.410722,1.347534,0.968734,0.691956,7
0.002786,0.458399,0.357755,0.008242,0.223734,0.522099,0.175074,0.570193,5
0.169231,0.176704,0.493724,-0.133861,0.301464,4.494139,2.446603,0.445567,5
0.104488,0.06675,0.141306,0.469252,0.084862,0.20691,4.94375,0.737043,5
0.169811,-0.124476,-0.448991,-0.115639,-0.358736,3.001658,3.328438,0.561998,7
0.062827,0.101106,-0.045147,-0.159791,0.264757,4.420638,0.744186,0.729389,7
0.009838,-0.228607,-0.206862,0.182552,0.125751,0.194919,1.983733,0.577065,7
0.003776,-0.030561,-0.064789,0.11002,-0.084114,0.790984,0.237253,0.900474,7
0.181362,0.227023,0.426707,-0.224147,-0.442822,0.325225,5.354735,0.921734,7
0.068139,-0.166,-0.142161,0.455162,0.319599,2.674816,1.349314,0.870217,8
0.261315,0.228701,-0.479529,-0.408428,0.44162,7.717541,1.082757,0.688843,5
0.041361,-0.287588,0.262478,0.100845,0.173733,3.858459,0.177267,0.426001,8
0.109312,-0.275975,0.423065,0.191208,-0.028848,3.388506,1.790005,0.740118,5
0.278511,-0.043923,-0.499618,-0.401809,-0.043422,0.935121,6.681094,0.473204,7
