Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
7,F,0.459576957112571,0.4249948612146146,0.15505266625530958,0.7480760055072024,0.300657099743251,0.15178179159279068,0.23965274835752676
7,F,0.46054265271860695,0.4246603527446508,0.1550267736977496,0.7448186368306438,0.30027893223778024,0.15159348860252309,0.23998444994324494
7,M,0.45937277418207717,0.4250173575378867,0.15506513785498366,0.7451698368502031,0.30091234415757184,0.15160038336609474,0.24033938315868547
7,F,0.49970994422523596,0.39994803211170715,0.14002238557538987,0.6621236256699959,0.25610521171840855,0.1753289341700783,0.21966120438169406
8,F,0.5000198811111933,0.4002153325772824,0.14005284912043042,0.6616246365085481,0.2562665322869726,0.17548010214260173,0.2199841744776207
7,I,0.49983849239066575,0.4001223769617903,0.13997228276179666,0.6617215334872072,0.2563951244939474,0.17531630124922715,0.22003786430058495
7,F,0.500047183038134,0.40022932126047284,0.13995477340518653,0.6625027380544409,0.2565702121004579,0.1755457721391179,0.2197419953120236
7,F,0.500251191413393,0.40002865515065666,0.1400809063033294,0.6618934214029182,0.25635410432118705,0.17562843790987565,0.2201215054175404
7,F,0.5001339264010731,0.3998232770622892,0.13997253946807958,0.6614046515633615,0.2567065067622238,0.17520753380083237,0.21988742250813015
8,I,0.5002520212124039,0.39995298190548245,0.14005360972231176,0.6613118952102752,0.25649865652817877,0.17527441962658313,0.2202768407322177
7,I,0.6085084042708792,0.4949602848308862,0.18513089335713698,1.1500236267107824,0.5354503166326576,0.2903109396450243,0.24433357671588024
8,M,0.6097234660692413,0.4948126802085761,0.1844202215441183,1.1565161189220696,0.5363065740942555,0.29106348466274073,0.24361419504753648
8,F,0.6110425126028813,0.4939961279927052,0.18510378513504835,1.1562973833194945,0.5354103385070992,0.2908305790984276,0.24584029238075425
7,I,0.6118634703270488,0.4947132125064713,0.18528602334382802,1.1556570387045282,0.5373039153914605,0.2902574157537901,0.24336319540349413
7,I,0.6099973335207262,0.49583832807065786,0.18493782980279208,1.1527078351477507,0.5362796674563635,0.2914822847974634,0.2472186084583846
8,I,0.6090854579307383,0.495806913004688,0.18457433582478414,1.1545633656581624,0.5357801117758672,0.2901348214442603,0.24461211621918394
8,F,0.6195434608439185,0.517557174624117,0.19039260787256496,1.1719718477691032,0.5383977670402476,0.2906549082858788,0.24500742668203704
8,I,0.3080135357953311,0.2377047700827345,0.08101163947855451,0.13812784370528416,0.05124038208573052,0.041339025596532235,0.04210967160022675
8,I,0.30126530545308483,0.23146581117546425,0.08,0.13047617254622507,0.047342837642042605,0.03122687167826613,0.04
7,M,0.2999315261481399,0.22996755592901313,0.08007301561623903,0.1273997077745284,0.04318807606725336,0.026743783417978974,0.040097887516933974
8,I,0.30497745985003616,0.23160045629005407,0.08,0.1296276024072313,0.044619132876060605,0.027049629047198313,0.04
8,I,0.3090741553009908,0.24198156244436053,0.08218398376326663,0.14006524085566152,0.04924736440899097,0.04532867611479671,0.04904281360419768
8,I,0.30504828852099947,0.23938006760111413,0.0819597022079885,0.14203245477223025,0.047294206332515465,0.03741224864027234,0.04342741664756739
8,I,0.30438925505161524,0.24182632920850305,0.0800551015329676,0.14010367334576465,0.051980642972232524,0.026578258744739604,0.04246670247733021
8,I,0.31985792193648965,0.25245285587757244,0.085,0.16256631168063926,0.05673829424718265,0.047911542704807526,0.05654241032128481
8,I,0.3268439418554984,0.24551220315037908,0.085,0.1489780515460269,0.05427309706429245,0.050073909252432255,0.05460652977709558
8,I,0.317140600408058,0.2548899049367292,0.085,0.15206323098926652,0.05445612579481108,0.0524631583443074,0.05562076312965287
8,I,0.32407732713907167,0.24662785223270559,0.08709362094572488,0.1511660896328302,0.054268232119929836,0.06613563439800392,0.05257217852022816
8,F,0.3149120017436701,0.24501125337571053,0.08499468619135767,0.1433991153268884,0.05300490489110198,0.04770447672367225,0.0500436382856607
8,I,0.3149534091502463,0.244959966427713,0.08498030447705258,0.14259367646324608,0.053159156054270906,0.04749095655212418,0.0499809422257912
7,M,0.314893647592417,0.24500645667316412,0.08494844733763142,0.14370700452351942,0.05288761622425596,0.047528384468298025,0.050149779775361746
8,I,0.3332696527175162,0.2579336253361221,0.085,0.16937823702019447,0.06888801855148197,0.03994161582059493,0.06329755162483501
8,F,0.3301962953414456,0.25490924121858444,0.08496959224666795,0.16517117219171057,0.06294727635217587,0.03874382886964749,0.059997634318432004
8,M,0.3301013879438536,0.2548584285546224,0.08496983709646665,0.16543833342799782,0.063022811193971,0.03906235449783972,0.06016308821741834
8,I,0.3301197832819162,0.2585659381808749,0.085,0.18476179285540623,0.06898139856459949,0.047040807992539256,0.060246855072644226
8,F,0.3301363608737918,0.2550011121524048,0.08500672845436978,0.16567606333807253,0.06313181189554963,0.0387761696413201,0.06006291247340191
8,M,0.3301152159122902,0.2548583192040149,0.08493460827293532,0.16589085868040432,0.06352363764885188,0.03923834626933583,0.05998307800237375
8,F,0.32998033731081733,0.2548057975512125,0.08506431596397131,0.1655182209656396,0.0629086994246782,0.039107069268540615,0.06002453876656234
8,M,0.3549219149931049,0.2750320580821852,0.08513864609360942,0.22139933437389098,0.09219440404645263,0.05978520959323081,0.14981541114563432
7,F,0.35501561706592094,0.2748103948305983,0.08490552489112933,0.22134511129261267,0.09221213861275142,0.060250399968600744,0.15009735963476944
7,M,0.35534082834269004,0.2748168623818112,0.08504892741940054,0.2201251395066414,0.09171394435851858,0.06012077160258132,0.1497284192878634
7,M,0.3548200218241996,0.2750912751466936,0.08502424023540106,0.22005044308915572,0.09148044067401566,0.06007678176196672,0.1499368100599506
7,M,0.35478680602736845,0.27508604503654754,0.08498245021117165,0.21886199711280732,0.09252450198892473,0.06022093354242079,0.15022940611360175
8,I,0.3551266308866284,0.27471416713407515,0.08508961550894104,0.21954414303043435,0.09164115435665991,0.06072260843591398,0.15002173284987805
7,F,0.35493461807195725,0.27500150531324286,0.08517992269051239,0.22195266407009465,0.09218691532729917,0.06017681730746726,0.14978258788482116
7,F,0.3748885754676443,0.3050274009658932,0.11501816528690853,0.2719718888188301,0.0919787491904068,0.0741638975894745,0.08999797377667
8,M,0.3749238058440461,0.30509087295380455,0.11495895068073907,0.2721017311463232,0.09221426115487388,0.07403096151519868,0.08987687441436103
8,I,0.3750771446645059,0.3049596904257443,0.11495516505122037,0.2717921142321171,0.09197480602492446,0.07401666661718137,0.0899762469218844
8,F,0.3749767087577509,0.30491153346391286,0.11499847701954935,0.2716349004556259,0.09200558928785921,0.07399316056816879,0.08991026734739409
7,F,0.3748721916152338,0.30496788624340276,0.11498711798483326,0.27144213906504777,0.09210258440939824,0.07396984358891749,0.09005856956222695
8,I,0.37513637372415204,0.3049681457930429,0.11502049330079518,0.27139671929507003,0.09196183999224977,0.07400064797212709,0.0900054453788706
8,M,0.37489461818480957,0.3049794731083164,0.11500749208595103,0.27174934874011747,0.09209276135687947,0.07383500227828972,0.08990169658286466
8,F,0.4262117902833526,0.30426172290314607,0.095,0.3531030827261737,0.14309407442738967,0.07898314458732927,0.13705197507914124
8,F,0.4251047415569955,0.2999551478390634,0.09501422795198393,0.3515240346659208,0.1408694146239209,0.07758075336393655,0.1199172320526543
8,F,0.42493967380753384,0.29997772087814023,0.09500459266291336,0.35122097269336594,0.14114097723311836,0.07749844827889914,0.11999673766263322
8,F,0.42500628837628357,0.30009200120319185,0.0949665273728142,0.35178571858314406,0.14099742307085505,0.07742749411129364,0.12007894381824749
8,M,0.42493571450467543,0.2999956739480291,0.0950182662058384,0.3519402460405954,0.14095085181660968,0.07735963647433877,0.12003483797083403
7,M,0.4251268228207634,0.30007234421151774,0.09504212547600815,0.35150511431426207,0.140980787758631,0.07746857189971695,0.11998871784867592
8,M,0.42509695461304475,0.29992177687507743,0.09500011645671162,0.35186307242971493,0.1408714560268431,0.07757804067946752,0.1199222352104294
7,M,0.43511881981550277,0.3399203537514453,0.10997539667620392,0.3798962284450742,0.14940621475206411,0.0850417510815681,0.11988098470271032
8,I,0.43945303920558143,0.3447486382926091,0.11166424666507159,0.38877568079579783,0.16999825481890082,0.09588968837342564,0.12
7,M,0.4350243006821907,0.3398402050911917,0.11001412851017786,0.37956109470350224,0.14946613266576253,0.08488232026772674,0.11997538890059342
8,M,0.4349370108517297,0.3399054261892613,0.10999769237010613,0.3788541837849744,0.1495815600203105,0.08507266759506449,0.11994662517630703
7,F,0.43499091691226616,0.3399572241469887,0.1100402937693415,0.3791890187991063,0.14956559674495803,0.08505650440732906,0.12003983965159552
7,M,0.43509980453931313,0.3398720678636603,0.10997015235380213,0.37989515116480116,0.14950280394387566,0.08504679234497534,0.12007647204494379
8,I,0.43507724122791075,0.3400656067945246,0.11005305148101958,0.3794478643987935,0.14939861272456176,0.08502373523512206,0.11995299208414259
7,M,0.5201879187523838,0.4102407358317181,0.1200402960569072,0.5936723667964036,0.2385969631625115,0.11089889562022556,0.1898634605765466
7,I,0.5200712761730704,0.41018002172774737,0.1199741572114936,0.5946999442307906,0.23850335409580403,0.11104697288763471,0.189992747048254
7,F,0.519968839664169,0.4101244131175946,0.11993359729901978,0.5958419432236166,0.23885945709746909,0.11142780868458708,0.18991150814691854
7,I,0.5200605645066487,0.4100735597535626,0.12001424839680477,0.5957973371640944,0.23871365391266072,0.11102395125545403,0.19011451352615769
8,M,0.52,0.41961816744970315,0.12,0.6070203550876268,0.24103798712267174,0.12844109427552514,0.1934947786167321
8,I,0.5379260324687662,0.41487981755451303,0.13396451051186176,0.6132722575235864,0.2394416459230914,0.12040352805819675,0.1911453574451692
8,M,0.5314210515917144,0.41321886457316087,0.13862655135324053,0.6081747689435939,0.23938225941022054,0.12360194415087691,0.19355855780656256
7,F,0.34996889532407516,0.2750842626337998,0.11002677468681547,0.29283851244155285,0.12258261853618578,0.06338575352313879,0.09041679745251643
7,F,0.3500787083499992,0.2750617945378229,0.10998389643922993,0.29230627104625106,0.12235789564201643,0.06360581752342624,0.09045611560547903
8,F,0.34995345185753624,0.27497550626985195,0.11003486083330746,0.29201020842007896,0.12240932101795642,0.06350437773729112,0.09038935522420692
7,M,0.3498917027095031,0.27510360251314286,0.10998072848541358,0.2924268697432806,0.12264816508920537,0.06363318771184023,0.0904753785625134
8,M,0.3498498985688319,0.27508227659114126,0.10994357121428805,0.29311718126515235,0.12249235967904862,0.06352711667104864,0.0904476842795478
8,M,0.3498579249924949,0.27498959134279705,0.11000390349762537,0.29288161589952677,0.12227691868574518,0.06350670633857565,0.09061816361316152
7,I,0.3502598281733521,0.27492206220553655,0.10994308182277875,0.2926449214086072,0.12272283021077923,0.06351126595889961,0.0903160227336952
7,F,0.36992428829498,0.27990769780268304,0.10005663059863527,0.2521081545245404,0.10638172325514257,0.0594448769065391,0.07407596568281456
8,I,0.37410010125783905,0.2943276055418263,0.10144860032667137,0.25230901211219753,0.10665659805409662,0.06287258261508694,0.07655375902948494
8,M,0.37195606939735976,0.28308809785543704,0.1004030103197353,0.25250302510549144,0.11105095058328399,0.06121246103046586,0.07981823663074314
8,M,0.3698915764930787,0.28000816376847004,0.10001690733638362,0.25136098748891816,0.10653003210171581,0.0594038967498772,0.0740433212375088
8,M,0.3702933895187258,0.2803086714039899,0.10285762958997452,0.25291781171047145,0.11079057680098807,0.060033220405910026,0.08664414001889117
7,F,0.37002104956160553,0.2800420113639546,0.10002891124851972,0.2519896346405434,0.10660371142618484,0.05957097607323583,0.07407183416372191
8,F,0.3700373464453379,0.2800255649856267,0.09997832551688564,0.2518041394983078,0.10655743087435943,0.059460938962287754,0.07395139039522618
7,F,0.4048430969950055,0.3047258140050096,0.08500834093955556,0.26075526480167527,0.11463728190599559,0.05953741664220647,0.08509262601967563
8,F,0.40510040786964774,0.30504029601725413,0.08502951484659053,0.2607523317421333,0.1144100134947751,0.059293313260350415,0.08498688294962063
7,I,0.4049233475709417,0.3050403050909299,0.08502680840906691,0.26059095012926503,0.11440738635993031,0.059459974029873394,0.0850286000055208
7,F,0.40497580381729703,0.3047660023015628,0.0850019283832563,0.2604287161517059,0.1146478071855431,0.059468363621097045,0.08516045865889833
8,F,0.4049438307439782,0.3050482630670438,0.08496993325885341,0.2595707026779156,0.11439589621712304,0.059413300041143195,0.0849677511150642
8,F,0.40487554602960807,0.30493074836585315,0.08501629420788341,0.2606409412315886,0.11447625541861134,0.05947040993123014,0.08501043886081969
8,F,0.40489927337849474,0.30492579702327477,0.08503008966040126,0.26044146685007996,0.1144596149809623,0.059500779556101634,0.08519906382508323
7,M,0.4200701374204092,0.3352084517668686,0.11505134188290139,0.36871475314681335,0.17097423790319005,0.07118669481813865,0.11992663946075315
8,M,0.4201459949329696,0.3350562720001975,0.11497447942557568,0.36931758366810863,0.17107161002434282,0.0711334850798054,0.12019932444744598
7,M,0.42022698118739116,0.3348699514042035,0.11489035002350372,0.3680510551331792,0.17131439045924723,0.07088006399900182,0.12000322836676537
8,F,0.419728612408479,0.33497748171663133,0.11496797112804309,0.36946699871915994,0.1707257811142236,0.07086849846731832,0.11998268163502768
8,F,0.42030146572064364,0.3349482458233929,0.11503986654854308,0.36984357641452004,0.17047901644978494,0.07101506856500125,0.11983116290987691
8,M,0.4197063221670175,0.3351365936555966,0.11501498609285155,0.3701226033454696,0.17097379180793687,0.0709213302916308,0.12000385394273884
8,F,0.42017455396269066,0.33966213773472625,0.115,0.3885994122944349,0.17335388671933027,0.08061244623219607,0.13260971791342288
7,F,0.4450645163250152,0.34999223826041453,0.11999765446552357,0.44233584066512993,0.19196017943111363,0.09548600119668,0.13495908753182664
7,I,0.44525022175269957,0.3499696931949351,0.11996317898790416,0.44257812994460405,0.19191467914713195,0.09549860808271693,0.13498506274432215
8,F,0.4548796844746449,0.3525159105235138,0.12,0.4446213182771517,0.2036380396429125,0.0985512037562591,0.13910023729986057
8,M,0.4536666592787317,0.3534533652605072,0.12,0.44654862108711124,0.20030072491512615,0.09620247459453249,0.1459485541910997
8,F,0.44505338174406217,0.3499919909851346,0.12000943368688102,0.4429840723630621,0.19177862344382215,0.0955022877453702,0.13497744955369306
8,M,0.4451039364654955,0.35007282272936285,0.1200045303025093,0.44258500907584447,0.19184031367004112,0.09544685827082619,0.13510035833942585
8,F,0.44683875906005066,0.3525884338335077,0.12,0.4476108939128484,0.20562182394976347,0.10141870560446095,0.14442046018466184
8,M,0.45295835033219367,0.35,0.1380421404717606,0.4710035096405258,0.18779718926874975,0.11225687404702443,0.135
8,M,0.44991151872345736,0.3499734160847299,0.1300402530277313,0.45942954105408945,0.17412889917706761,0.11097030046914684,0.13481572823470825
8,F,0.45004064560312507,0.3499301951225229,0.1299972684640512,0.4603946204826926,0.1741558020794621,0.11078676638159198,0.13504204289350197
8,M,0.45424724900246843,0.35,0.13713718533062322,0.4640622061382814,0.176271997306829,0.11877341249759504,0.135
7,M,0.4500403472959383,0.3498529386403961,0.12994818570422448,0.46010207125121183,0.17421368215059044,0.11094991085869665,0.13505459141385612
8,F,0.45091374206150114,0.35096903840944477,0.13647234873963232,0.4618881526958851,0.17488191598911065,0.11656578147241814,0.1421838781713547
8,F,0.44995854006541275,0.35008007948898506,0.13002966914093,0.45984300626822333,0.17413802015922916,0.11103561961108206,0.13491826072079638
8,M,0.47091026034414146,0.3612892658113731,0.105,0.4813467969847889,0.23215798667749524,0.12416132715546346,0.1264907678431612
7,F,0.4649971170536953,0.3550272178125456,0.104981790420773,0.4793943115080995,0.22707530082061003,0.12399453032691216,0.12490626664627104
8,M,0.4675137306058207,0.3651889336981002,0.105,0.48986190154995707,0.23497003579624812,0.12405867422329254,0.13052678640046964
8,F,0.4649213270851179,0.3549593957271274,0.10498648063897033,0.4794463583960047,0.22716286323040982,0.12397403029561335,0.12500265139025277
8,M,0.46499240100790706,0.35504713710449476,0.10499211581278464,0.47958619880000014,0.22701448676415792,0.12399911507506697,0.12504695138673355
8,F,0.4650170651930335,0.35500855617754723,0.1050121543062581,0.4797536041449248,0.22693231159114383,0.12404564723441257,0.12509141106540583
8,M,0.4649460441116741,0.3549543188489906,0.10500045725730037,0.4795280657604523,0.22712512702567736,0.12398161434939499,0.1250578906682907
8,M,0.469929305454149,0.37497799609484295,0.12999754766660204,0.5227556732821568,0.21403529824549797,0.13193966897357728,0.1451305786404026
8,F,0.47002261123619415,0.3749944778697124,0.13004187282334553,0.5228925278711187,0.21400635571548868,0.13192627592244377,0.1449021545453277
8,M,0.4699346172284133,0.3749008795680337,0.1299412513898987,0.5232719729759672,0.2139065940222486,0.13210008401784457,0.14506494927146205
7,M,0.4700495564832092,0.37492053040428536,0.13001352343684458,0.52286159621026,0.21391186547809563,0.13205822369939754,0.14510768391137224
7,I,0.4699995987408532,0.3749677648563895,0.13003534037621087,0.5229702334302483,0.21393291283050317,0.13206180488152788,0.14501430445428587
8,F,0.4699660841606538,0.37496399470123254,0.13001400557789708,0.5229768522281618,0.21399106771317292,0.13202721936515113,0.1450526106759537
8,M,0.4698776875627912,0.37506576865605873,0.1300069816612357,0.5227381188910858,0.21414676382183032,0.13197312052594853,0.1450131677852908
7,F,0.46996229480992613,0.37990648177131164,0.14497479192179763,0.5866304578171234,0.23827595092480286,0.1439428573394474,0.18496834851520613
8,M,0.46993711428176427,0.37998334577977105,0.1449853780743513,0.5866717393366122,0.23855167514126047,0.14396204965445467,0.18500530304062174
7,F,0.4700285275162981,0.38015582982805474,0.14499361691875032,0.5864223197553982,0.23849411766260276,0.14402210123767084,0.18513625560717836
7,F,0.46994488414019264,0.37989995633079043,0.14503283715365575,0.5867108390482787,0.23833275802234768,0.14414332720104403,0.18497664049268986
8,I,0.4700561231049346,0.38000195755736915,0.14500509181575846,0.5862617968635495,0.23834617350637072,0.14394260665012684,0.18512528608816545
8,I,0.46990142398983115,0.37991241024685873,0.14503414168142315,0.5868792357653522,0.23856571614069838,0.14401060507802738,0.1850032851868976
7,F,0.46994367508206986,0.37999545981133315,0.14503448207958686,0.5871507957522512,0.23842482923765196,0.1439963900541785,0.18492667078107317
8,F,0.47004435441588815,0.38498194765543503,0.13497797943660214,0.5891213009700987,0.2763463179805402,0.1199824255856319,0.16987900146010665
8,M,0.4737037316504026,0.3969453025660858,0.14474180887004479,0.5901989655897685,0.28086431508050536,0.1292319057331516,0.17166063235312318
8,F,0.48230938398819617,0.389354703828646,0.14962831126283116,0.5902881719573096,0.2794217901497781,0.12147975598439088,0.1734605489068278
7,F,0.4698456019536224,0.38499006874746977,0.13498892140876867,0.5896644438927781,0.2766789257511847,0.11988106630256884,0.17014839890194183
7,F,0.4700327444344821,0.3849240845469968,0.13505773820698702,0.5897879296471918,0.2767693904189556,0.11999256486168379,0.1699139123996143
7,M,0.47003327902130054,0.385112827164119,0.13502709623766304,0.5891085874487748,0.27636330802339265,0.11999711021377059,0.17006356241062595
7,I,0.4699131583432787,0.38503624736869674,0.1350042297589707,0.5902208718946932,0.2765703260789201,0.11998962729607514,0.17001698507308605
8,F,0.4794484699148749,0.35523290956266645,0.12,0.4805870753609952,0.2528818576800173,0.10268059473880603,0.1387978685518379
8,M,0.4766246276925591,0.35894401402094206,0.12,0.48115325819110205,0.23788945021309316,0.10426453340800663,0.138097520422413
7,M,0.47504086064973206,0.3550196020060886,0.1200280134242926,0.4801964395764744,0.23407452460636538,0.10155849281702256,0.13491267227286957
7,F,0.4748521128125535,0.3549427894720095,0.11998600205252821,0.4795719917924003,0.2340638901463511,0.10147831239687677,0.1351324560729554
7,F,0.47502219578533394,0.354998224551625,0.11995945949422855,0.4801622985905711,0.2341489134631298,0.10147990835721972,0.13513039326378748
8,M,0.4795683955954306,0.358582263047266,0.12,0.482223572507663,0.234313128527316,0.10471104552070709,0.14245527221359985
8,M,0.4749966562167737,0.3551118781437503,0.12002681664096765,0.4802028854189159,0.23407036874491494,0.10151383605682875,0.13498940465457737
7,M,0.5199798423019594,0.39997315747994894,0.11993866928940283,0.58045923714427,0.2340114425066639,0.13158051376083255,0.18497231036494735
8,F,0.520139834849461,0.3998437775550102,0.11997116438558866,0.5798554416776999,0.23406679451622536,0.1314026298786434,0.18509881150533222
8,M,0.520128361036884,0.39985095987488084,0.11991907563916007,0.5799371666905835,0.23380792276565518,0.1314209944898181,0.18475364325952154
7,M,0.5202918586731214,0.3998925291264764,0.11988026645565417,0.5793550812970819,0.23369814018752993,0.13146204412367332,0.18491212038623436
8,M,0.5201134513191059,0.39991305106235553,0.12004309732538525,0.5803885826754959,0.23393320381429789,0.1315169763468664,0.18496561906851794
8,I,0.52,0.4001772735692447,0.12,0.5928276034869958,0.2356531508810381,0.13892957488493132,0.1879303329748188
8,I,0.52,0.4033569383631893,0.12,0.5941960400190325,0.23842925676895868,0.15189796042088557,0.1895376460209131
7,I,0.5253575284144028,0.43481960910642475,0.15498658470218535,1.0648238504905847,0.4868857025529254,0.2329839608330039,0.2853209367256222
8,F,0.5507529374586234,0.44443145543449497,0.1563491906778978,1.0730638336898337,0.4875682565793728,0.26504694504631654,0.29743164812556455
8,M,0.5302772079654265,0.4430119791615218,0.17816906698267232,1.0725438435346577,0.4894754235865128,0.24866998327592618,0.303973451896024
8,M,0.525479472254952,0.4402472336766088,0.15832953257570434,1.0696937714910513,0.5168907827284189,0.2590277196767863,0.29012292112577254
7,M,0.5254159003337282,0.4343011904169362,0.15505718118648984,1.0673054795495058,0.4862749472686699,0.23402299818354028,0.28532997002356775
8,F,0.5358837653942266,0.44280693478787936,0.15627381793596662,1.065628005205398,0.48950006410387803,0.2756475344174493,0.3107717071065476
8,F,0.5661890056258235,0.4474047352815371,0.15714058234775277,1.073291632962328,0.4889126228059182,0.24448845020349144,0.31331560524478674
8,F,0.5697353078232792,0.4396456927793253,0.0952236752262905,0.8267354289787187,0.339336599743604,0.22132175863296766,0.23468690175694837
8,F,0.5752939134197724,0.4436294468336755,0.14375847329000255,0.8274253321707133,0.35372978574101877,0.2234326533936205,0.2387624605948744
7,F,0.5704934644242295,0.44038950330045434,0.09479844014570633,0.8240745664628699,0.33839139765051723,0.22062194282637917,0.2349575176243979
7,F,0.5703849700878079,0.4396691657490691,0.09536734898693822,0.8232434361131337,0.33922552876521134,0.2215621530596303,0.23540047472484213
8,F,0.6070640946403982,0.449356743135737,0.13268364840195745,0.8305761567947448,0.3434023518736387,0.22696302434413151,0.2405572277424044
8,M,0.5699160986626988,0.440202919877042,0.09502995188616432,0.828791492612433,0.3409673394629781,0.22160655543130892,0.23508514889206522
8,F,0.5699960226697509,0.43957111464247606,0.09474372398707546,0.8265687288016849,0.33971028227125877,0.22093215633416283,0.2350069430827073
