Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
8,I,0.45,0.355,0.11,0.4585,0.194,0.067,0.14
8,M,0.4527822933395595,0.35434901291841725,0.11017167550333763,0.4574428854582894,0.193760384970565,0.06662573864638598,0.1390977832508704
8,F,0.35334849459630274,0.27571239396828556,0.10962665390855289,0.29805310646379096,0.12546730923106517,0.06477780267829134,0.0909700139524144
8,F,0.34826026690031386,0.2766240123709879,0.11042194265015677,0.29352326616620905,0.11949862747019814,0.06481429421602655,0.09069906762040847
8,F,0.3493907590076206,0.2738846634472861,0.1102978643580445,0.2910983422888766,0.12168423610764373,0.06297727113764862,0.09147392295755953
7,F,0.34960472788510905,0.27495001757854737,0.11014547547588384,0.29203532020650935,0.12286006031098574,0.06375607922168647,0.09053899467120112
8,M,0.349323388148734,0.2743082056258515,0.10936801216151501,0.2927006850448532,0.12471716086346564,0.06234774511543239,0.09046602806781545
7,M,0.3489836986534004,0.27354788607335623,0.1101665486661048,0.29205389690702765,0.1212342559998391,0.06431556886528127,0.08992244038366408
7,I,0.3509224120292446,0.274059871016484,0.10953841679600036,0.291826396323978,0.11911410049907505,0.06336777978405886,0.0913084215863659
8,M,0.36,0.295,0.105,0.241,0.0865,0.053,0.095
7,M,0.3617824953661191,0.29434590827665064,0.10443583447348881,0.23686241365135405,0.08728535495717528,0.053996192265376934,0.09596468896370891
7,M,0.35883382393084984,0.29546488855889275,0.10515132151196349,0.23689793131445466,0.0847876773230478,0.052119616293326676,0.09448147625967661
8,F,0.3586382976416548,0.29537448071426303,0.10533733486395129,0.23760875151032404,0.08792140646205926,0.05204222293311684,0.09592188493024066
8,F,0.36007317931425536,0.2951551610278682,0.10481776868301634,0.24224861344899182,0.08577070363465478,0.05149336817550289,0.09363384788936464
7,M,0.3594122447413367,0.29619794191772075,0.10481842572478083,0.24006499163379175,0.08583214065886632,0.05172471341519674,0.09637566713304857
7,F,0.3594697204459654,0.29498669468665406,0.10509975091191123,0.2436620851372101,0.08360650760130815,0.051541865116544267,0.09504981450649094
8,F,0.3711124435398952,0.2800780214542067,0.10010411342543116,0.2474653669460467,0.10564202723720527,0.05852957421153616,0.07440992739746281
8,M,0.37052987599638176,0.27889226902877745,0.09957579491446213,0.25306992631129316,0.1053564264502198,0.05971885561807414,0.07334783841445726
8,I,0.3698349350235711,0.2805200432382957,0.09998318565087574,0.2508676627428737,0.10776330249633823,0.05855713737126094,0.07365735691871635
8,M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074
8,M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074
8,F,0.37118100191326736,0.2810655072854381,0.10008212487390303,0.25401131547455164,0.10513653720271654,0.0593487816258847,0.07466691248461213
8,M,0.37,0.28,0.1,0.252,0.1065,0.0595,0.074
8,F,0.4019164124741982,0.3047257969879084,0.08451277339460889,0.26801556213817707,0.11633874145044933,0.061036457200588715,0.08743899331790954
8,F,0.405101368471534,0.30445253849975157,0.08484578490977593,0.2566558798138615,0.11155092677464494,0.06006368396190401,0.08436629122030405
8,M,0.40509379932196865,0.3035568856975832,0.08552733956620047,0.2553986089529127,0.1134177909664042,0.057824750695600405,0.08490519754053776
8,M,0.4052089589888418,0.30374261376375195,0.08543684624035965,0.25995071991689706,0.11516166686307501,0.05840500621487033,0.08426799183284457
8,M,0.405,0.305,0.085,0.2605,0.1145,0.0595,0.085
7,F,0.4064994293987424,0.30576449278662876,0.08521070845282225,0.2607152972755517,0.11511739911479266,0.059043956384181626,0.08737021526540525
8,I,0.403936095438109,0.3035242554169911,0.08485155155693408,0.2662101105211147,0.11746702776292473,0.0593278846187177,0.08617346720529241
8,M,0.42,0.335,0.115,0.369,0.171,0.071,0.12
7,I,0.42216093900802154,0.3359678059086384,0.11443368826718497,0.3663409368103381,0.1743210997285497,0.07088445049351332,0.11732146835656013
7,M,0.4222744717442226,0.3349258886519517,0.11555029147205828,0.36859267835092935,0.16978939113631103,0.07086623319422707,0.11700993700177434
8,F,0.4185039901168805,0.33383868879757395,0.11536379010018726,0.3626630014390857,0.17127212698894587,0.07278329042700164,0.11886362995717295
8,F,0.42117057664183377,0.3330809991833932,0.11494281220819293,0.36753857196313494,0.17417721509780357,0.07088347911883836,0.11754208285924564
8,I,0.4221881206046045,0.33575655593993825,0.11506293039867829,0.3711437581896721,0.17486060555422522,0.06934629009731212,0.11986123340355367
8,F,0.42065409964349976,0.33386534405727075,0.11540716720340294,0.3781578733502318,0.171714395354925,0.07127752950598402,0.11967709497978272
7,F,0.44746649728625,0.34902602193872895,0.11996433188565854,0.43754178519649867,0.19183847509883378,0.09582493569892883,0.1336987429618588
7,M,0.44700218847823325,0.3504372300081777,0.1195250619188419,0.4376073589388836,0.18886345295591403,0.09663518066400308,0.13188266168884558
8,F,0.44389711822505123,0.34945848012422986,0.11982959503116834,0.4451900884165548,0.19260040533602618,0.09519153867386419,0.13331030940977365
7,F,0.44528582699507163,0.3501670397585195,0.12025887742885848,0.4408967189082461,0.19436710917999142,0.0956870553222291,0.13146032735557822
8,I,0.44605188842476423,0.35274088370187595,0.1200425932247452,0.44471987588028433,0.19245027593674516,0.0946675788746454,0.13446754884216774
8,F,0.44499562016323524,0.34986916341328106,0.12017383159188011,0.4390656144802685,0.1951741253045901,0.09657896785700638,0.1334226745243381
8,I,0.4462516864076546,0.34890444080561706,0.12024370293435489,0.44780032369739226,0.19106019200214094,0.09458306656446495,0.13539300557417192
7,F,0.4521270885733115,0.3535999633891529,0.1155525823685895,0.4727241480805303,0.21497723511613853,0.10190625746433864,0.1487815492147895
8,F,0.45037699793648084,0.3538358515982609,0.11589805650244282,0.4824187546907624,0.21443780953453398,0.10534732799372566,0.15211455589313497
8,I,0.4463712126379639,0.3557630101650952,0.11413903575642405,0.47818189230644065,0.20976964957140354,0.10465266750559277,0.1499775107375689
8,F,0.45110870409551806,0.3525701383769447,0.1156747938103115,0.47533544014184964,0.20948502367072833,0.10253650623860885,0.1497820216578033
7,F,0.4503486172760439,0.3547853850637336,0.11497808307447795,0.47774401242830544,0.21341080001109472,0.10249880248897776,0.14869948563821705
8,I,0.44758416228135045,0.35495189184835046,0.11516168369336834,0.4768782941127593,0.2104599425841586,0.10365669562754071,0.1494976169806274
7,F,0.4517158960761902,0.35427983543737035,0.11548708680563083,0.4781643494913403,0.212247568631453,0.10391725653637457,0.151943538271768
8,I,0.46241548531484483,0.3549553275939915,0.10539775404265607,0.47396246773986056,0.22336691202718498,0.12529233816241325,0.1232354654064635
7,F,0.4650153235894461,0.35672948224629897,0.1046745644716798,0.48516632621720984,0.2269390264077151,0.12431060861074361,0.12373123573937528
8,I,0.4636498346566162,0.35294292467853994,0.10501978974665681,0.48459589327432495,0.2281638459313203,0.12322464336610363,0.12584190747747453
8,M,0.465,0.355,0.105,0.4795,0.227,0.124,0.125
8,M,0.46385211123941855,0.35625961510582643,0.10524985637215971,0.48309250189232583,0.2290023196091851,0.12247436027095888,0.1260070839060122
8,F,0.4651289164527498,0.35587272509783696,0.10508423782837824,0.4801715235137667,0.2275464687766512,0.1245249063578753,0.12312484625665931
8,F,0.46652272788764354,0.35529099734176717,0.10548867322751798,0.4724469955699602,0.2291281165339807,0.12189769642311565,0.1244679291824724
8,M,0.4726263382517044,0.37423694104968513,0.1300672376745637,0.5183702710505135,0.21600490037890452,0.13155027205938094,0.14880301837510984
8,M,0.47,0.375,0.13,0.523,0.214,0.132,0.145
7,I,0.4719417702563109,0.3758251740175131,0.13068202261048953,0.5276415419609294,0.2116437403989604,0.13338990033377132,0.14415635000804855
8,M,0.47037736034421895,0.37398019898510654,0.13001432751242112,0.52530495493189,0.2149631369964389,0.13267873751186848,0.14604448484126395
8,M,0.47,0.375,0.13,0.523,0.214,0.132,0.145
8,F,0.47095836380822126,0.37335704416198895,0.13024756372557,0.5256316120393116,0.21532272351000395,0.1325354634024682,0.14507616736270906
8,F,0.4691550567869689,0.3760633516292979,0.13023324656911342,0.5266563513887967,0.21362772062192573,0.13216294016568783,0.14493509221504736
7,I,0.4750923052911849,0.35360772936238155,0.12019819606543648,0.47427496234781336,0.23615047049981913,0.10217575712055738,0.13628756292321784
7,M,0.4725988139510878,0.35553132742662147,0.11999545927547317,0.4742756100427449,0.23677449460710911,0.10086295705461298,0.13476710056380162
8,F,0.47244330248871164,0.35504688118092365,0.11968030346869019,0.4821454109302818,0.23279219642504434,0.09933622083939389,0.13590310952625415
8,F,0.4761345081248566,0.3566207341411015,0.1200472566114232,0.4772853442201234,0.23132842773594783,0.09941240177341734,0.13493454488911433
7,F,0.4732285931045135,0.3541050369172664,0.12020436540040824,0.4814335283443752,0.239277864056553,0.10040727858992672,0.13419155774684366
7,M,0.47419138684487344,0.356232286122646,0.11948736250062429,0.4808800117595056,0.23399335795331472,0.1029677494619978,0.13559375445503533
8,M,0.47359096757133873,0.3534395910915678,0.12010374741575398,0.47930839455081276,0.235913904683037,0.1019204768182261,0.13400797328848857
8,F,0.5194619063286238,0.40012355851226666,0.11995486038650119,0.5799642373345573,0.23490250004671642,0.13442487618379198,0.1870877187068051
8,M,0.5194628859627239,0.39965985418277095,0.11979651522174134,0.5841869962087713,0.23377956634869054,0.13353980482075725,0.18613652297881178
8,M,0.5198512386319126,0.39903493105241444,0.12079034645818829,0.5838911432080316,0.23197807659050398,0.1315344342193954,0.18345068700803913
7,M,0.5198500596610177,0.3984343644131937,0.12065883373334312,0.5825114077513797,0.2356600890626136,0.13241718748651843,0.18708180432899602
7,F,0.5189045788576917,0.40154247921866076,0.11959819383346895,0.5712556654534691,0.23337051460074687,0.1320829119254085,0.184601642790719
8,F,0.519211314183153,0.39871909986727416,0.12008506609532765,0.5858718804481197,0.23313691897591782,0.1328792471535471,0.18394333966702497
8,I,0.5224226006466258,0.3983984335055176,0.11996706342052231,0.5755030949185798,0.2344760777084057,0.13192898732840455,0.18469794606296477
8,M,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235
7,F,0.5685440801541333,0.4393269806172071,0.0944575292752356,0.8294252349616452,0.3407859011765502,0.22105834170561048,0.23343791576189246
7,I,0.5704847470564094,0.437930291694838,0.09515425304385182,0.828788862282393,0.3410655358965589,0.22090739425812062,0.233488117449423
7,F,0.571761038114694,0.43936357803595866,0.09526676511793469,0.8366267466878847,0.34009216639330275,0.22133084958337884,0.23624232974779405
7,I,0.5713217551214819,0.44029476075463236,0.09564572098531554,0.8236417630456376,0.33719148874930294,0.22222568805195939,0.23651335467724852
7,F,0.5697809606385015,0.44056239129531766,0.09493241331134268,0.8284996153503491,0.34012778724850246,0.22165380877622298,0.23410801639343215
8,M,0.5712040901505192,0.439015617720612,0.09533568189146407,0.8288669405870822,0.336931104871073,0.22148310485393416,0.23364246940952166
8,F,0.4053332473209205,0.30486226799027294,0.09493131741293785,0.35571589896746497,0.14468019277188487,0.08874509954380401,0.10189957250330738
8,F,0.4061267394482864,0.30382430648310216,0.09490117379173087,0.3434749392659394,0.14472162152798584,0.08817631248701234,0.10198948502114252
8,M,0.40333253165289595,0.30383148271831223,0.09509015211782555,0.3529469565682838,0.1466694670977613,0.08769663378602242,0.10113861619320766
8,F,0.4049087311029054,0.3036788216058547,0.0951115214917632,0.3419553833819419,0.146039251887677,0.09085510031226267,0.09938088919923241
8,M,0.40505789911276896,0.3040204666632578,0.09486734476308954,0.3553784754869177,0.14581259858201293,0.09111995278434437,0.10044484767731494
9,F,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1
9,F,0.40490288718057893,0.3033552912960705,0.09490080878960906,0.35310823041396006,0.14559329966141799,0.08706125259999337,0.09829816109274706
8,I,0.4056337236917279,0.32458454416427757,0.11043027629474951,0.36385101881003085,0.15218354557878405,0.06376408662678427,0.11627371553858037
8,I,0.4055572449968301,0.3269770551432609,0.10994474017657567,0.35975860032469636,0.15207916464555396,0.06339982863972597,0.11669076945448344
9,F,0.4053450334599668,0.324873659025399,0.10967903468959017,0.35889739058992554,0.15090433638296868,0.06432611854641677,0.11702578629840076
9,M,0.4061364134609553,0.32572810115627243,0.11019311368102674,0.3623851789467272,0.15246617921428482,0.06269330284944465,0.11639578829950196
9,M,0.40349243137549196,0.3251060742951027,0.11039544663956277,0.3544210100672528,0.14603073343844739,0.06417137774581073,0.11789944807197303
8,F,0.4030724848752519,0.32611589162839694,0.11043164075540525,0.36323946244320554,0.15239752805364642,0.061353345473477594,0.11557413913084269
9,F,0.40386063141728035,0.3264807728246832,0.10967043511643308,0.3595406476216902,0.15159317558146948,0.06355416249304338,0.115013442357781
